record_ID,units_sold
215477,14.0
215479,22.0
215481,16.0
215483,22.0
215487,111.0
215488,74.0
215489,45.0
215490,49.0
215491,63.0
215492,59.0
215496,64.0
215497,43.0
215498,63.0
215499,18.0
215500,9.0
215501,55.0
215502,51.0
215504,7.0
215505,9.0
215506,22.0
215509,69.0
215510,26.0
215513,39.0
215514,41.0
215517,55.0
215518,27.0
215519,40.0
215521,35.0
215522,34.0
215523,101.0
215526,12.0
215529,152.0
215530,82.0
215531,42.0
215533,50.0
215534,79.0
215535,78.0
215538,92.0
215539,50.0
215540,76.0
215541,25.0
215543,49.0
215544,45.0
215545,165.0
215547,7.0
215548,25.0
215550,20.0
215551,16.0
215556,38.0
215557,16.0
215560,22.0
215561,61.0
215562,18.0
215563,35.0
215564,8.0
215566,15.0
215568,161.0
215570,14.0
215573,37.0
215574,26.0
215577,14.0
215578,18.0
215580,54.0
215581,25.0
215582,42.0
215583,19.0
215584,15.0
215585,39.0
215586,44.0
215587,101.0
215589,10.0
215590,17.0
215591,9.0
215592,14.0
215593,12.0
215597,24.0
215598,51.0
215599,24.0
215600,48.0
215601,48.0
215602,42.0
215603,41.0
215604,30.0
215605,29.0
215608,30.0
215609,29.0
215610,114.0
215613,151.0
215614,76.0
215615,43.0
215616,24.0
215617,15.0
215618,88.0
215619,138.0
215620,122.0
215622,27.0
215623,17.0
215624,170.0
215625,96.0
215626,151.0
215627,28.0
215628,15.0
215631,92.0
215632,81.0
215633,169.0
215635,21.0
215636,43.0
215637,6.0
215638,26.0
215639,21.0
215641,56.0
215642,35.0
215643,17.0
215645,48.0
215646,48.0
215647,47.0
215648,53.0
215651,40.0
215652,48.0
215653,59.0
215654,65.0
215655,43.0
215656,171.0
215658,22.0
215659,16.0
215660,83.0
215661,68.0
215662,30.0
215663,43.0
215664,53.0
215665,55.0
215669,44.0
215670,64.0
215671,62.0
215672,77.0
215673,57.0
215677,17.0
215678,4.0
215680,203.0
215681,124.0
215682,89.0
215685,134.0
215686,168.0
215687,120.0
215688,16.0
215691,151.0
215692,88.0
215693,123.0
215694,25.0
215698,100.0
215699,103.0
215700,516.0
215702,22.0
215703,38.0
215704,24.0
215707,72.0
215708,63.0
215709,17.0
215710,20.0
215711,40.0
215712,48.0
215713,38.0
215714,33.0
215715,44.0
215716,110.0
215717,32.0
215718,53.0
215719,32.0
215720,27.0
215722,53.0
215723,89.0
215724,269.0
215726,18.0
215727,47.0
215728,6.0
215730,17.0
215734,54.0
215735,25.0
215736,24.0
215737,29.0
215738,57.0
215739,32.0
215740,26.0
215741,5.0
215742,44.0
215743,71.0
215744,180.0
215747,20.0
215749,54.0
215750,67.0
215752,22.0
215753,40.0
215754,26.0
215756,53.0
215758,43.0
215759,28.0
215760,24.0
215762,23.0
215763,23.0
215764,141.0
215767,45.0
215768,38.0
215769,7.0
215770,27.0
215771,52.0
215772,53.0
215773,37.0
215774,44.0
215775,45.0
215776,75.0
215777,25.0
215778,41.0
215779,23.0
215780,16.0
215781,38.0
215782,32.0
215783,168.0
215785,15.0
215786,23.0
215788,146.0
215789,102.0
215790,32.0
215791,52.0
215792,65.0
215793,83.0
215795,19.0
215796,74.0
215797,39.0
215798,78.0
215799,19.0
215800,11.0
215801,69.0
215802,50.0
215805,12.0
215806,29.0
215812,57.0
215813,46.0
215814,16.0
215815,64.0
215816,71.0
215817,88.0
215821,61.0
215822,43.0
215823,73.0
215824,67.0
215825,46.0
215828,12.0
215829,6.0
215830,31.0
215831,26.0
215832,10.0
215833,45.0
215834,66.0
215835,28.0
215839,71.0
215840,54.0
215841,91.0
215842,57.0
215843,140.0
215844,195.0
215846,24.0
215847,22.0
215850,33.0
215852,14.0
215853,32.0
215854,25.0
215855,9.0
215858,63.0
215859,22.0
215860,50.0
215861,17.0
215862,16.0
215863,34.0
215864,49.0
215865,121.0
215866,9.0
215867,16.0
215868,22.0
215870,10.0
215872,135.0
215873,86.0
215874,54.0
215877,76.0
215878,89.0
215879,91.0
215882,102.0
215883,54.0
215884,100.0
215885,17.0
215886,10.0
215888,77.0
215889,69.0
215890,234.0
215892,14.0
215893,29.0
215895,12.0
215898,13.0
215899,32.0
215900,16.0
215902,20.0
215903,41.0
215904,27.0
215908,75.0
215909,23.0
215910,46.0
215911,23.0
215912,18.0
215913,35.0
215914,54.0
215915,113.0
215918,20.0
215919,15.0
215920,14.0
215921,15.0
215922,15.0
215923,34.0
215924,28.0
215925,18.0
215929,21.0
215930,47.0
215933,15.0
215934,109.0
215937,175.0
215938,86.0
215939,45.0
215942,81.0
215943,95.0
215944,118.0
215947,21.0
215948,108.0
215949,69.0
215950,99.0
215951,20.0
215952,11.0
215953,81.0
215954,58.0
215955,227.0
215957,8.0
215958,23.0
215959,18.0
215962,104.0
215963,100.0
215964,33.0
215965,5.0
215967,24.0
215968,63.0
215969,36.0
215970,16.0
215971,22.0
215972,16.0
215973,71.0
215974,33.0
215975,40.0
215976,21.0
215977,16.0
215978,44.0
215979,47.0
215980,178.0
215981,14.0
215982,17.0
215983,19.0
215985,6.0
215986,18.0
215987,40.0
215988,43.0
215989,43.0
215992,35.0
215993,29.0
215994,11.0
215995,14.0
215997,69.0
215998,28.0
215999,34.0
216000,11.0
216001,9.0
216003,30.0
216004,56.0
216005,136.0
216007,18.0
216008,20.0
216010,5.0
216011,6.0
216012,12.0
216013,259.0
216014,178.0
216015,69.0
216016,18.0
216018,117.0
216019,171.0
216020,202.0
216024,229.0
216025,97.0
216026,188.0
216027,33.0
216028,20.0
216030,117.0
216031,95.0
216032,306.0
216033,11.0
216034,21.0
216035,53.0
216036,79.0
216037,49.0
216039,11.0
216040,89.0
216041,80.0
216042,60.0
216043,68.0
216044,63.0
216047,18.0
216048,54.0
216049,34.0
216050,55.0
216051,14.0
216052,8.0
216053,54.0
216054,36.0
216057,10.0
216058,18.0
216062,188.0
216063,106.0
216064,66.0
216065,12.0
216067,103.0
216068,137.0
216069,131.0
216071,146.0
216072,204.0
216073,138.0
216074,23.0
216075,11.0
216077,92.0
216078,73.0
216080,10.0
216081,16.0
216082,30.0
216084,29.0
216087,43.0
216091,19.0
216092,30.0
216093,31.0
216094,13.0
216095,16.0
216096,24.0
216097,55.0
216098,23.0
216099,36.0
216100,16.0
216101,10.0
216103,39.0
216104,49.0
216105,101.0
216106,14.0
216107,17.0
216108,22.0
216109,36.0
216110,30.0
216112,11.0
216113,20.0
216114,29.0
216115,10.0
216118,45.0
216119,18.0
216120,39.0
216121,13.0
216124,33.0
216125,104.0
216128,14.0
216131,44.0
216132,30.0
216135,22.0
216136,51.0
216137,47.0
216138,11.0
216141,106.0
216142,41.0
216143,78.0
216144,27.0
216145,28.0
216147,40.0
216148,70.0
216149,107.0
216150,15.0
216151,18.0
216152,23.0
216154,16.0
216155,31.0
216156,33.0
216159,18.0
216160,36.0
216161,23.0
216163,16.0
216164,37.0
216165,20.0
216166,16.0
216167,19.0
216168,30.0
216171,12.0
216176,7.0
216177,18.0
216178,28.0
216179,16.0
216180,8.0
216182,35.0
216183,13.0
216184,17.0
216186,17.0
216187,14.0
216190,8.0
216191,115.0
216192,72.0
216193,37.0
216195,63.0
216196,80.0
216197,89.0
216200,69.0
216201,45.0
216202,71.0
216203,9.0
216205,66.0
216206,37.0
216207,150.0
216208,11.0
216209,14.0
216210,26.0
216211,9.0
216213,66.0
216214,67.0
216215,10.0
216217,36.0
216218,45.0
216219,31.0
216223,40.0
216224,52.0
216225,49.0
216226,35.0
216227,49.0
216228,235.0
216229,7.0
216231,17.0
216232,37.0
216233,29.0
216236,17.0
216237,21.0
216241,67.0
216242,27.0
216243,56.0
216244,16.0
216245,14.0
216246,33.0
216247,47.0
216248,119.0
216250,10.0
216251,13.0
216254,70.0
216255,76.0
216256,27.0
216258,26.0
216259,51.0
216260,42.0
216261,18.0
216262,22.0
216263,22.0
216264,104.0
216265,32.0
216266,60.0
216267,27.0
216268,22.0
216270,55.0
216271,59.0
216272,182.0
216273,16.0
216274,12.0
216275,39.0
216276,47.0
216278,19.0
216279,15.0
216282,20.0
216283,20.0
216287,27.0
216288,12.0
216289,11.0
216292,18.0
216293,62.0
216296,10.0
216297,154.0
216298,103.0
216299,75.0
216301,63.0
216302,67.0
216303,88.0
216307,104.0
216308,54.0
216309,95.0
216310,20.0
216311,18.0
216312,67.0
216313,117.0
216314,152.0
216315,5.0
216316,6.0
216317,24.0
216319,19.0
216324,127.0
216325,89.0
216326,54.0
216329,75.0
216330,95.0
216331,105.0
216332,23.0
216335,64.0
216336,53.0
216337,81.0
216340,68.0
216341,36.0
216342,234.0
216344,10.0
216345,18.0
216346,40.0
216348,90.0
216349,66.0
216350,33.0
216352,22.0
216353,40.0
216354,53.0
216355,17.0
216356,17.0
216357,17.0
216358,78.0
216359,26.0
216360,54.0
216361,26.0
216362,23.0
216363,40.0
216364,65.0
216365,142.0
216366,15.0
216367,22.0
216368,34.0
216369,37.0
216370,9.0
216372,18.0
216373,35.0
216374,26.0
216376,14.0
216377,35.0
216378,30.0
216379,23.0
216381,22.0
216382,50.0
216383,23.0
216384,22.0
216385,28.0
216386,36.0
216387,107.0
216389,15.0
216390,14.0
216391,5.0
216399,30.0
216403,78.0
216404,45.0
216405,26.0
216407,36.0
216408,40.0
216409,55.0
216411,61.0
216412,25.0
216413,51.0
216414,14.0
216416,36.0
216417,32.0
216418,114.0
216421,15.0
216423,8.0
216424,57.0
216425,38.0
216426,13.0
216427,29.0
216428,28.0
216429,8.0
216430,62.0
216431,31.0
216432,35.0
216433,17.0
216434,14.0
216435,35.0
216436,35.0
216437,85.0
216438,17.0
216439,18.0
216440,22.0
216443,23.0
216444,37.0
216445,185.0
216446,152.0
216447,102.0
216450,84.0
216451,120.0
216452,102.0
216455,23.0
216456,142.0
216457,67.0
216458,126.0
216459,26.0
216463,71.0
216464,67.0
216465,290.0
216467,8.0
216468,28.0
216470,19.0
216471,7.0
216473,13.0
216475,13.0
216476,27.0
216478,8.0
216480,61.0
216481,27.0
216482,17.0
216483,21.0
216484,77.0
216485,136.0
216491,85.0
216492,66.0
216493,42.0
216495,57.0
216496,55.0
216497,72.0
216501,55.0
216502,38.0
216503,60.0
216506,44.0
216507,43.0
216509,8.0
216511,20.0
216512,9.0
216514,123.0
216515,78.0
216516,31.0
216517,46.0
216518,63.0
216519,73.0
216521,80.0
216522,38.0
216523,73.0
216524,23.0
216525,17.0
216526,68.0
216527,42.0
216528,180.0
216530,7.0
216531,26.0
216532,40.0
216533,20.0
216536,14.0
216541,29.0
216544,10.0
216545,50.0
216546,142.0
216549,11.0
216551,47.0
216552,24.0
216554,6.0
216555,29.0
216556,66.0
216557,33.0
216558,13.0
216559,13.0
216561,118.0
216562,39.0
216563,71.0
216564,24.0
216565,20.0
216568,45.0
216569,43.0
216570,98.0
216572,19.0
216573,22.0
216577,29.0
216579,12.0
216580,20.0
216581,49.0
216582,30.0
216584,21.0
216585,18.0
216586,39.0
216587,25.0
216588,26.0
216590,10.0
216591,36.0
216592,27.0
216593,150.0
216596,176.0
216597,111.0
216598,33.0
216601,66.0
216602,89.0
216603,113.0
216606,21.0
216607,97.0
216608,45.0
216609,111.0
216610,12.0
216611,5.0
216612,70.0
216613,47.0
216614,202.0
216616,16.0
216617,20.0
216619,7.0
216622,223.0
216623,41.0
216624,6.0
216627,14.0
216628,47.0
216629,25.0
216630,10.0
216631,12.0
216632,10.0
216633,57.0
216634,23.0
216635,30.0
216636,10.0
216637,9.0
216639,44.0
216640,85.0
216641,10.0
216642,12.0
216643,18.0
216645,68.0
216646,67.0
216647,17.0
216648,19.0
216649,33.0
216650,40.0
216651,15.0
216652,15.0
216653,21.0
216654,62.0
216655,21.0
216656,33.0
216657,14.0
216658,13.0
216659,35.0
216660,48.0
216661,130.0
216663,12.0
216664,19.0
216666,9.0
216667,32.0
216668,33.0
216670,24.0
216671,56.0
216672,25.0
216675,48.0
216676,24.0
216677,33.0
216680,33.0
216681,23.0
216685,7.0
216686,8.0
216687,12.0
216688,13.0
216689,74.0
216690,63.0
216691,22.0
216692,23.0
216693,35.0
216694,29.0
216695,9.0
216696,8.0
216697,9.0
216698,46.0
216699,16.0
216700,31.0
216702,12.0
216703,28.0
216704,27.0
216705,106.0
216708,10.0
216709,8.0
216711,13.0
216712,78.0
216713,53.0
216714,32.0
216716,32.0
216717,38.0
216718,47.0
216721,26.0
216722,43.0
216723,26.0
216724,40.0
216725,38.0
216726,14.0
216731,61.0
216732,37.0
216733,34.0
216734,44.0
216735,46.0
216738,37.0
216739,28.0
216740,48.0
216743,30.0
216744,13.0
216748,12.0
216749,66.0
216750,41.0
216751,19.0
216753,37.0
216754,48.0
216755,45.0
216756,75.0
216757,45.0
216758,74.0
216761,37.0
216762,58.0
216763,181.0
216765,8.0
216766,11.0
216767,5.0
216768,27.0
216771,21.0
216772,21.0
216773,17.0
216774,24.0
216779,37.0
216780,26.0
216782,19.0
216783,40.0
216784,82.0
216787,39.0
216788,36.0
216789,7.0
216791,15.0
216793,41.0
216794,17.0
216795,28.0
216796,14.0
216797,12.0
216798,24.0
216799,27.0
216800,65.0
216803,12.0
216805,15.0
216807,48.0
216808,52.0
216809,26.0
216810,9.0
216812,23.0
216813,27.0
216814,34.0
216815,13.0
216817,15.0
216818,63.0
216819,25.0
216820,31.0
216822,8.0
216823,28.0
216824,47.0
216825,103.0
216827,14.0
216828,15.0
216831,31.0
216836,45.0
216837,17.0
216838,14.0
216839,22.0
216840,16.0
216841,47.0
216842,19.0
216843,28.0
216844,19.0
216845,27.0
216849,10.0
216850,33.0
216851,29.0
216852,14.0
216853,12.0
216854,28.0
216855,17.0
216856,8.0
216857,21.0
216858,61.0
216859,21.0
216860,27.0
216861,12.0
216864,49.0
216865,146.0
216868,15.0
216870,56.0
216871,45.0
216874,25.0
216875,31.0
216876,32.0
216877,12.0
216878,11.0
216879,13.0
216880,61.0
216881,26.0
216882,38.0
216883,21.0
216884,16.0
216885,45.0
216886,30.0
216887,121.0
216889,8.0
216890,14.0
216891,14.0
216892,150.0
216893,134.0
216894,40.0
216896,73.0
216897,90.0
216898,91.0
216901,26.0
216902,83.0
216903,64.0
216904,66.0
216905,72.0
216906,43.0
216910,22.0
216914,42.0
216915,32.0
216916,14.0
216918,16.0
216919,32.0
216920,21.0
216923,49.0
216924,20.0
216925,35.0
216926,22.0
216927,18.0
216928,37.0
216929,28.0
216933,10.0
216935,30.0
216936,25.0
216938,4.0
216939,39.0
216940,73.0
216941,24.0
216944,68.0
216945,30.0
216946,29.0
216948,23.0
216949,77.0
216950,289.0
216953,17.0
216956,74.0
216957,56.0
216958,23.0
216960,29.0
216961,55.0
216962,40.0
216963,22.0
216964,20.0
216965,19.0
216966,60.0
216967,34.0
216968,43.0
216969,17.0
216971,37.0
216972,27.0
216973,119.0
216974,12.0
216975,18.0
216976,16.0
216978,55.0
216979,41.0
216982,28.0
216983,33.0
216984,41.0
216986,41.0
216987,26.0
216988,40.0
216991,36.0
216995,11.0
216998,81.0
216999,72.0
217000,20.0
217002,49.0
217003,56.0
217004,54.0
217008,50.0
217009,45.0
217010,62.0
217011,61.0
217012,42.0
217013,261.0
217016,15.0
217018,206.0
217019,111.0
217020,64.0
217023,71.0
217024,79.0
217025,108.0
217027,118.0
217028,59.0
217029,94.0
217030,29.0
217031,24.0
217033,82.0
217034,59.0
217035,277.0
217036,12.0
217037,14.0
217038,44.0
217039,59.0
217040,21.0
217043,227.0
217044,150.0
217045,64.0
217046,12.0
217048,90.0
217049,101.0
217050,125.0
217054,109.0
217055,58.0
217056,93.0
217057,16.0
217058,10.0
217060,83.0
217061,52.0
217062,215.0
217063,7.0
217064,16.0
217065,23.0
217067,14.0
217071,25.0
217072,23.0
217073,11.0
217074,7.0
217075,17.0
217076,45.0
217077,25.0
217080,69.0
217081,27.0
217082,23.0
217083,5.0
217084,26.0
217086,196.0
217089,15.0
217091,35.0
217092,29.0
217094,18.0
217095,29.0
217096,18.0
217099,39.0
217100,21.0
217101,14.0
217104,21.0
217105,44.0
217106,119.0
217108,8.0
217109,12.0
217110,11.0
217113,14.0
217115,19.0
217117,17.0
217119,17.0
217123,113.0
217124,73.0
217125,44.0
217126,49.0
217127,66.0
217128,59.0
217132,65.0
217133,41.0
217134,62.0
217135,18.0
217136,9.0
217137,51.0
217138,50.0
217140,7.0
217141,8.0
217142,20.0
217145,67.0
217146,27.0
217149,39.0
217150,41.0
217153,58.0
217154,25.0
217155,54.0
217158,36.0
217159,19.0
217160,62.0
217163,12.0
217166,151.0
217167,79.0
217168,42.0
217170,49.0
217171,77.0
217172,81.0
217175,86.0
217176,49.0
217177,76.0
217178,24.0
217180,45.0
217181,44.0
217182,105.0
217184,7.0
217185,24.0
217187,19.0
217188,27.0
217193,25.0
217194,17.0
217196,10.0
217197,56.0
217198,19.0
217199,52.0
217200,8.0
217202,13.0
217204,129.0
217206,12.0
217209,37.0
217210,37.0
217213,13.0
217214,17.0
217216,54.0
217217,19.0
217218,38.0
217219,18.0
217220,15.0
217221,38.0
217222,38.0
217223,92.0
217225,7.0
217226,13.0
217228,8.0
217229,23.0
217230,11.0
217233,23.0
217234,41.0
217235,20.0
217236,11.0
217237,12.0
217238,11.0
217239,43.0
217240,29.0
217241,22.0
217244,28.0
217245,29.0
217246,142.0
217249,155.0
217250,75.0
217251,46.0
217252,24.0
217253,15.0
217254,89.0
217255,143.0
217256,127.0
217258,14.0
217259,16.0
217260,170.0
217261,98.0
217262,156.0
217263,28.0
217264,16.0
217267,88.0
217268,77.0
217269,151.0
217271,19.0
217272,38.0
217273,50.0
217274,24.0
217275,19.0
217277,57.0
217278,35.0
217279,19.0
217281,50.0
217282,52.0
217283,45.0
217284,21.0
217287,37.0
217288,47.0
217289,63.0
217290,60.0
217291,32.0
217292,144.0
217294,16.0
217295,16.0
217296,84.0
217297,62.0
217298,28.0
217299,42.0
217300,50.0
217301,52.0
217305,43.0
217306,61.0
217307,64.0
217308,70.0
217309,57.0
217313,16.0
217314,4.0
217316,200.0
217317,120.0
217318,86.0
217321,131.0
217322,154.0
217323,151.0
217324,14.0
217327,153.0
217328,83.0
217329,128.0
217330,25.0
217334,93.0
217335,104.0
217336,552.0
217338,17.0
217339,37.0
217340,22.0
217343,88.0
217344,70.0
217345,24.0
217346,24.0
217347,38.0
217348,48.0
217349,28.0
217350,26.0
217351,18.0
217352,112.0
217353,32.0
217354,49.0
217355,32.0
217356,26.0
217358,49.0
217359,88.0
217360,186.0
217362,17.0
217363,30.0
217364,45.0
217366,16.0
217370,41.0
217371,22.0
217372,14.0
217373,14.0
217374,55.0
217375,31.0
217376,25.0
217377,5.0
217378,43.0
217379,71.0
217380,219.0
217383,15.0
217385,67.0
217386,73.0
217388,22.0
217389,33.0
217390,23.0
217392,18.0
217394,39.0
217395,24.0
217396,21.0
217398,23.0
217399,23.0
217400,151.0
217403,70.0
217404,59.0
217405,12.0
217407,29.0
217408,45.0
217409,51.0
217410,14.0
217411,19.0
217412,21.0
217413,70.0
217414,24.0
217415,33.0
217416,21.0
217417,16.0
217418,38.0
217419,32.0
217420,170.0
217422,11.0
217423,15.0
217425,143.0
217426,95.0
217427,26.0
217428,51.0
217429,67.0
217430,88.0
217432,21.0
217433,76.0
217434,39.0
217435,76.0
217436,19.0
217437,10.0
217438,68.0
217439,45.0
217442,9.0
217443,25.0
217449,54.0
217450,44.0
217451,16.0
217452,61.0
217453,68.0
217454,87.0
217458,62.0
217459,40.0
217460,71.0
217461,60.0
217462,36.0
217465,11.0
217466,5.0
217467,32.0
217468,24.0
217469,10.0
217470,46.0
217471,65.0
217472,27.0
217476,76.0
217477,51.0
217478,80.0
217479,43.0
217480,144.0
217481,201.0
217483,18.0
217484,18.0
217487,42.0
217489,11.0
217490,29.0
217491,24.0
217492,4.0
217495,59.0
217496,21.0
217497,40.0
217498,17.0
217499,16.0
217500,32.0
217501,47.0
217502,109.0
217503,6.0
217504,11.0
217505,16.0
217507,10.0
217509,135.0
217510,83.0
217511,50.0
217514,71.0
217515,81.0
217516,89.0
217519,98.0
217520,52.0
217521,101.0
217522,15.0
217523,10.0
217525,73.0
217526,61.0
